Id,Price,Year,Mileage,City,State,Vin,Make,Model,,
327167,6995,2010,124195,Bedford, NH,4T4BF3EK4AR033825,Toyota,Camry4dr,,
327168,9598,2009,90588,Kirkland, WA,1NXBU40E29Z002396,Toyota,Corolla4dr,,
327169,19247,2015,24539,Winnsboro, LA,4T1BF1FKXFU023059,Toyota,CamryXSE,,
327170,4295,2005,123702,Leesburg, VA,1NXBR32E75Z520555,Toyota,Corolla4dr,,
327171,7988,2009,119587,Pittsburgh, PA,4T1BE46K69U312948,Toyota,Camry4dr,,
327172,19900,2016,24962,Dundalk, MD,4T1BF1FK1GU565698,Toyota,CamryXSE,,
327173,5912,2009,132639,Fort Worth, TX,1NXBU40E09Z028592,Toyota,Corolla4dr,,
327174,5995,2003,73509,Costa Mesa, CA,JTDBE32K130138208,Toyota,Camry4dr,,
327175,10995,2014,107069,Lugoff, SC,5YFBURHEXEP075853,Toyota,CorollaLE,,
327176,21895,2017,22094,Waldorf, MD,4T1BF1FK2HU732619,Toyota,CamryXLE,,
327177,10595,2011,86103,Oklahoma City, OK,2T1BU4EE4BC743472,Toyota,Corolla4dr,,
327178,16000,2014,60550,Mamaroneck, NY,4T1BK1FKXEU026800,Toyota,CamryXLE,,
327179,15998,2012,47312,Greensboro, NC,4T1BK1FK7CU511148,Toyota,Camry4dr,,
327180,5975,2011,151614,American Fork, UT,JTDBU4EE1BJ098820,Toyota,Corolla4dr,,
327181,7771,2010,112432,Fredericksburg, VA,4T1BF3EK4AU065510,Toyota,Camry4dr,,
327182,4997,2002,95295,Holiday, FL,4T1BF30K42U533535,Toyota,Camry4dr,,
327183,12981,2015,106746,Jacksonville, FL,2T1BURHEXFC387429,Toyota,CorollaS,,
327184,11500,2011,83007,Elmhurst, IL,4T1BK3EK3BU117142,Toyota,Camry4dr,,
327185,23998,2018,364,Buena Park, CA,JTNB11HKXJ3026425,Toyota,CamrySE,,
327186,16887,2013,38332,Greenvale, NY,4T1BK1FK4DU526112,Toyota,CamrySE,,
327187,19997,2015,23592,Katy, TX,4T1BF1FK8FU099072,Toyota,CamryXSE,,
327188,9252,2007,81726,Marlton, NJ,4T1BK46K67U035031,Toyota,Camry4dr,,
327189,24496,2018,937,Winston-Salem, NC,JTNB11HK9J3019322,Toyota,CamrySE,,
327190,11269,2012,98287,Fort Worth, TX,4T1BF1FK3CU030236,Toyota,Camry4dr,,
327191,18480,2016,31260,Philadelphia, PA,4T1BF1FK8GU227991,Toyota,CamryXLE,,
327192,11250,2012,97683,Brookfield, WI,4T1BF1FK4CU064900,Toyota,Camry4dr,,
327193,7950,2009,109487,Irving, TX,1NXBU40E79Z011241,Toyota,Corolla4dr,,
327194,17287,2014,32144,NEW HAMPTON, NY,4T1BF1FK5EU856752,Toyota,CamrySE,,
327195,21980,2017,15453,Hodgkins, IL,4T1BD1FK1HU206844,Toyota,CamryHybrid,,
327196,19888,2017,36728,Selma, CA,4T1BF1FK8HU655075,Toyota,CamrySE,,
327197,12991,2010,62935,Tempe, AZ,4T1BF3EK6AU097424,Toyota,Camry4dr,,
327198,9058,2008,89756,Staunton, VA,4T1BE46K38U244624,Toyota,Camry4dr,,
327199,13999,2014,72053,Columbus, OH,4T1BF1FK3EU436004,Toyota,CamrySE,,
327200,11700,2014,99768,Union City, GA,4T1BF1FK5EU744890,Toyota,CamrySE,,
327201,7700,2006,78319,Federal Way, WA,1NXBR30E56Z577079,Toyota,Corolla4dr,,
327202,10997,2010,73036,Tacoma, WA,1NXBU4EE1AZ368508,Toyota,Corolla4dr,,
327203,10897,2011,83728,Fredericksburg, VA,4T1BF3EK8BU728854,Toyota,Camry4dr,,
327204,7888,2011,119134,Pleasanton, CA,2T1BU4EE2BC690254,Toyota,Corolla4dr,,
327205,14999,2014,39483,Omaha, NE,JTMZFREV9ED034453,Toyota,RAV44X2,,
327206,17900,2016,52242,Harrison, AR,4T1BF1FK3GU213173,Toyota,CamrySE,,
327207,6500,2005,88789,Tempe, AZ,1NXBR32E15Z565023,Toyota,Corolla4dr,,
327208,14991,2014,80234,Rockwall, TX,4T1BK1FKXEU545412,Toyota,CamrySE,,
327209,9995,2014,36837,Hollywood, FL,JTDKTUD38ED584921,Toyota,Yaris5-Door,,
327210,16792,2014,46900,Sunnyvale, CA,4T1BK1FK5EU549898,Toyota,CamrySE,,
327211,17287,2014,32453,NEW HAMPTON, NY,4T1BF1FK2EU471200,Toyota,CamrySE,,
327212,6980,2007,106473,Heath, OH,JTNBE46K873013819,Toyota,Camry4dr,,
327213,9444,2011,108108,Langhorne, PA,4T1BF3EK1BU641930,Toyota,Camry4dr,,
327214,17595,2014,31001,Tukwila, WA,4T1BF1FK9EU433883,Toyota,CamrySE,,
327215,22891,2017,3569,Lithonia, GA,4T1BF1FK9HU650581,Toyota,CamryXLE,,
327216,8800,2011,117856,Hammond, LA,4T1BF3EK9BU768408,Toyota,Camry4dr,,
327217,9378,2011,119349,Tacoma, WA,2T1BU4EE2BC627753,Toyota,Corolla4dr,,
327218,8998,2008,87516,Gastonia, NC,4T1BE46K58U237044,Toyota,Camry4dr,,
327219,5999,2003,93052,Tacoma, WA,1NXBR32E03Z055582,Toyota,Corolla4dr,,
327220,11268,2012,102947,Shelbyville, TN,4T1BF1FK6CU070133,Toyota,Camry4dr,,
327221,14989,2014,70469,Barstow, CA,4T1BF1FK5EU350175,Toyota,CamrySE,,
327222,9989,2010,42746,Akron, OH,2T1KU4EEXAC511697,Toyota,Matrix5dr,,
327223,5495,2007,129586,Worthington, OH,2T1BR32E97C797034,Toyota,Corolla4dr,,
327224,8214,2010,110021,Pharr, TX,4T4BF3EK4AR055758,Toyota,Camry4dr,,
327225,10490,2011,89094,Summerville, SC,4T1BF3EK9BU204080,Toyota,Camry4dr,,
327226,18614,2016,34259,Tifton, GA,4T1BF1FK1GU206190,Toyota,CamrySE,,
327227,18595,2015,37944,Centennial, CO,4T1BF1FK1FU886686,Toyota,CamryXSE,,
327228,19988,2016,29632,Spring, TX,4T1BF1FK7GU186687,Toyota,CamrySE,,
327229,9988,2012,52590,Pinellas Park, FL,2T1KU4EE8CC834715,Toyota,Matrix5dr,,
327230,6550,2006,110041,Fredericksburg, VA,1NXBR32E86Z706316,Toyota,Corolla4dr,,
327231,11994,2014,102730,Spring, TX,4T1BF1FK6EU744557,Toyota,CamrySE,,
327232,10375,2011,90530,Georgetown, TX,4T1BF3EK2BU608466,Toyota,Camry4dr,,
327233,6995,2011,140353,Bowie, MD,JTDBU4EE2B9141806,Toyota,Corolla4dr,,
327234,7690,2008,106795,Doylestown, PA,2T1BR32E08C905588,Toyota,Corolla4dr,,
327235,18323,2015,35271,Brandon, MS,4T1BF1FK9FU075010,Toyota,CamrySE,,
327236,12891,2012,76056,Bradenton, FL,4T1BF1FK0CU012471,Toyota,Camry4dr,,
327237,17991,2015,55279,Savannah, GA,4T1BF1FK7FU486387,Toyota,CamrySE,,
327238,10588,2013,104401,Spring, TX,5YFBU4EEXDP148211,Toyota,CorollaS,,
327239,6279,2010,156000,Fargo, ND,4T1BF3EK6AU500771,Toyota,Camry4dr,,
327240,22495,2017,15904,Stuart, FL,4T1BF1FK4HU331069,Toyota,CamryXLE,,
327241,7944,2009,112526,Raynham, MA,4T4BE46K09R133861,Toyota,Camry4dr,,
327242,20999,2016,19316,Florence, KY,4T1BF1FK7GU533001,Toyota,CamryXLE,,
327243,12392,2012,74954,Chantilly, VA,4T4BF1FK7CR206257,Toyota,Camry4dr,,
327244,10990,2012,85918,Doral, FL,4T1BF1FK7CU169673,Toyota,Camry4dr,,
327245,22990,2015,27379,San Jose, CA,4T1BD1FK9FU175002,Toyota,Camry,,
327246,13395,2013,70652,Dallas, TX,5YFBU4EEXDP146183,Toyota,CorollaLE,,
327247,6495,2007,103000,Fairfax, VA,4T1BE46K87U016598,Toyota,Camry4dr,,
327248,6995,2010,121950,Norfork, VA,2T1BU4EE7AC328418,Toyota,Corolla4dr,,
327249,11499,2013,94367,Mesa, AZ,4T1BF1FK2DU284957,Toyota,CamryL,,
327250,7491,2007,99721,Raritan Township, NJ,4T1BE46K17U073483,Toyota,Camry4dr,,
327251,5922,2005,102559,Watertown, CT,4T1BE32K75U543416,Toyota,Camry4dr,,
327252,7900,2010,125073,Greensboro, NC,JTDBU4EE0AJ060218,Toyota,Corolla4dr,,
327253,11995,2011,80830,Escondido, CA,2T1BU4EE3BC635893,Toyota,Corolla4dr,,
327254,6995,2010,122899,Mesa, AZ,4T1BK3EK2AU098856,Toyota,Camry4dr,,
327255,12988,2011,67897,St. James, NY,4T4BF3EK2BR113948,Toyota,Camry4dr,,
327256,9390,2010,108602,Englewood, CO,2T1BU4EE8AC518311,Toyota,Corolla4dr,,
327257,7995,2009,116868,Chester, VA,4T1BE46K79U360457,Toyota,Camry4dr,,
327258,13981,2014,80897,Irving, TX,4T1BF1FKXEU438462,Toyota,CamryLE,,
327259,22806,2017,1054,Metairie, LA,4T1BF1FK2HU772716,Toyota,CamryXLE,,
327260,9995,2011,95512,Commerce City, CO,4T1BF3EK5BU777378,Toyota,Camry4dr,,
327261,14391,2014,65763,Houston, TX,4T1BF1FK3EU431630,Toyota,CamrySE,,
327262,7988,2009,117052,Raleigh, NC,4T1BE46K79U887334,Toyota,Camry4dr,,
327263,6199,2009,124070,Houston, TX,4T1BE46K39U359967,Toyota,Camry4dr,,
327264,8489,2007,79297,Houston, TX,4T1BE46K07U572713,Toyota,Camry4dr,,
327265,10862,2012,96264,Beaumont, TX,4T1BF1FK4CU076092,Toyota,Camry4dr,,
327266,11990,2011,87134,Prattville, AL,4T4BF3EK9BR189912,Toyota,Camry4dr,,
327267,20995,2017,25312,Houston, TX,4T1BF1FK1HU639977,Toyota,CamryXLE,,
327268,21300,2015,14043,Minnetonka, MN,4T1BK1FK8FU029969,Toyota,CamryXSE,,
327269,21915,2017,21108,Saltillo, MS,4T1BF1FK5HU280892,Toyota,CamryXLE,,
327270,7850,2011,121452,Raleigh, NC,4T1BF3EKXBU143340,Toyota,Camry4dr,,
327271,10399,2015,40834,Raleigh, NC,VNKKTUD31FA047382,Toyota,Yaris5-Door,,
327272,8715,2007,100964,Madison, WI,4T1BK46K47U049915,Toyota,Camry4dr,,
327273,6950,2006,88516,Midlothian, VA,2T1BR30EX6C683982,Toyota,Corolla4dr,,
327274,9498,2010,96212,Lakewood, NJ,4T1BF3EK7AU539546,Toyota,Camry4dr,,
327275,15221,2014,68455,Lee's Summit, MO,4T1BF1FK8EU460122,Toyota,CamrySE,,
327276,12388,2016,34546,Miami, FL,VNKKTUD32GA059090,Toyota,Yaris5-Door,,
327277,6995,2005,80335,Manassas, VA,4T1BE30K05U433505,Toyota,Camry4dr,,
327278,6245,2010,140141,Austin, TX,2T1BU4EE5AC507847,Toyota,Corolla4dr,,
327279,17970,2016,37566,League City, TX,4T1BF1FK8GU591103,Toyota,CamrySE,,
327280,7491,2012,143337,Raritan Township, NJ,4T4BF1FK1CR161512,Toyota,Camry4dr,,
327281,13873,2012,56955,Tifton, GA,2T1BU4EE0CC762134,Toyota,Corolla4dr,,
327282,18197,2016,40173,Downey, CA,4T1BF1FK0GU180780,Toyota,CamryXLE,,
327283,19997,2017,36981,Brooksville, FL,4T1BF1FK3HU300850,Toyota,CamryXLE,,
327284,16000,2014,59978,Brandon, MS,4T1BF1FK3EU865241,Toyota,CamryXLE,,
327285,21500,2017,18497,Arlington, VA,4T1BK1FK8HU578090,Toyota,CamryXSE,,
327286,16795,2014,40525,Vallejo, CA,4T1BF1FK4EU791117,Toyota,CamrySE,,
327287,8990,2009,99953,Salisbury, NC,JTDBL40E299051320,Toyota,Corolla4dr,,
327288,7425,2005,84887,Webster, TX,4T1BF32K65U594533,Toyota,Camry4dr,,
327289,10995,2008,73745,Simi Valley, CA,4T1BK46K48U573020,Toyota,Camry4dr,,
327290,16791,2014,34134,Oakland, CA,JTDKDTB36E1064924,Toyota,Prius,,
327291,11498,2014,108097,Olathe, KS,5YFBURHE3EP040457,Toyota,CorollaLE,,
327292,8881,2007,127121,Torrance, CA,JTNBB46K373040029,Toyota,Camry,,
327293,5902,2005,97685,Avenel, NJ,4T1BE32K45U632571,Toyota,Camry4dr,,
327294,18995,2014,38859,Valdosta, GA,4T1BF1FK6EU452794,Toyota,CamrySE,,
327295,15426,2014,65187,Cedar Falls, IA,4T1BK1FKXEU543191,Toyota,CamryXLE,,
327296,13920,2014,82927,WACO, TX,4T1BF1FK9EU784552,Toyota,Camry2014.5,,
327297,18988,2014,13691,Lilburn, GA,4T1BK1FK4EU550203,Toyota,CamryXLE,,
327298,21895,2017,24170,Saint Paul, MN,4T1BF1FK7HU332801,Toyota,CamryXLE,,
327299,18395,2014,30698,Ledgewood, NJ,4T1BK1FK5EU552509,Toyota,CamrySE,,
327300,10978,2012,148341,Chattanooga, TN,4T1BD1FK6CU035422,Toyota,Camry,,
327301,22867,2017,3417,Arlington, TX,4T1BF1FK3HU398813,Toyota,CamryXSE,,
327302,18600,2015,43420,Raleigh, NC,4T1BF1FK9FU015809,Toyota,CamryXSE,,
327303,14280,2015,84681,Richmond, CA,5YFBURHEXFP248112,Toyota,CorollaL,,
327304,9803,2014,38700,Jersey City, NJ,VNKKTUD38EA012353,Toyota,Yaris5dr,,
327305,6488,2008,121435,Rincon, GA,4T1BK46K98U574003,Toyota,Camry4dr,,
327306,11500,2012,103246,Harrisburg, PA,4T1BK1FK2CU518024,Toyota,Camry4dr,,
327307,9950,2008,71169,North Hills, CA,4T4BE46K68R044441,Toyota,Camry4dr,,
327308,6995,2011,132560,Sacramento, CA,4T4BF3EK2BR127140,Toyota,Camry4dr,,
327309,6999,2008,118759,Centennial, CO,4T1BE46K88U736419,Toyota,Camry4dr,,
327310,9990,2012,111393,Huntsville, AL,JTDBU4EE7C9177377,Toyota,Corolla4dr,,
327311,5818,2005,104964,Northbrook, IL,4T1BE32KX5U422671,Toyota,Camry4dr,,
327312,20000,2016,32730,El Cajon, CA,4T1BF1FK9GU164626,Toyota,CamryLE,,
327313,9995,2010,87870,Canton, CT,4T4BF3EK6AR060315,Toyota,Camry4dr,,
327314,11130,2010,34895,Plano, TX,JTDKN3DU1A0178509,Toyota,Prius5dr,,
327315,12981,2012,76837,Vancouver, WA,4T1BF1FK4CU090932,Toyota,Camry4dr,,
327316,7200,2008,104391,Fayetteville, GA,4T1BE46K48U254370,Toyota,Camry4dr,,
327317,18127,2015,44816,San Antonio, TX,4T1BF1FK4FU055991,Toyota,CamryXSE,,
327318,11868,2010,36940,Pinellas Park, FL,2T3BF4DV9AW074535,Toyota,RAV44WD,,
327319,9990,2011,96630,Edmonds, WA,4T1BK3EK4BU614944,Toyota,Camry4dr,,
327320,6900,2007,107000,Birmingham, AL,2T1BR32EX7C756864,Toyota,Corolla4dr,,
327321,14955,2013,63882,Cerritos, CA,4T4BF1FK5DR282125,Toyota,CamryXLE,,
327322,13159,2015,18400,San Diego, CA,VNKJTUD38FA028789,Toyota,Yaris3-Door,,
327323,20981,2015,13066,Culver City, CA,4T4BF1FK3FR512070,Toyota,CamryXLE,,
327324,12495,2014,91776,Cincinnati, OH,4T1BF1FK2EU427293,Toyota,CamryLE,,
327325,9999,2011,106435,Meridian, MS,4T1BF3EK5BU201676,Toyota,Camry4dr,,
327326,14895,2014,72997,Carson City, NV,5YFBURHE8EP151201,Toyota,CorollaL,,
327327,8179,2011,119340,Anniston, AL,4T1BF3EK3BU134799,Toyota,Camry4dr,,
327328,18744,2016,35823,Sherwood, AR,4T1BF1FKXGU570530,Toyota,CamryXLE,,
327329,21895,2017,24651,Colorado Springs, CO,4T1BF1FKXHU372855,Toyota,CamryXLE,,
327330,16300,2013,47280,Little Rock, AR,4T4BF1FK8DR300312,Toyota,CamryXLE,,
327331,16980,2014,44107,Asheboro, NC,4T1BF1FK2EU453537,Toyota,CamrySE,,
327332,15500,2014,56271,Addison, TX,4T1BF1FKXEU767355,Toyota,CamryXLE,,
327333,6950,2010,143028,Norman, OK,4T4BF3EK6AR051047,Toyota,Camry4dr,,
327334,17997,2014,38249,Orange, CA,4T1BK1FK7EU547022,Toyota,CamrySE,,
327335,5500,2006,115755,Richmond, VA,1NXBR30E96Z575514,Toyota,Corolla4dr,,
327336,8400,2011,125865,Boise, ID,4T1BF3EK5BU740492,Toyota,Camry4dr,,
327337,9900,2011,97977,Philadelphia, PA,4T1BK3EK1BU613332,Toyota,Camry4dr,,
327338,21995,2017,3945,Honolulu, HI,4T1BF1FK6HU378202,Toyota,CamryXLE,,
327339,18995,2014,18065,Evansville, IN,4T1BF1FK5EU396993,Toyota,CamrySE,,
327340,9995,2009,78840,St. Louis, MO,1NXBU40E39Z087183,Toyota,Corolla4dr,,
327341,12495,2012,75380,Pelham, AL,4T4BF1FK7CR190836,Toyota,Camry4dr,,
327342,18988,2014,29728,Denton, TX,4T4BF1FK9ER427443,Toyota,CamryXLE,,
327343,11991,2010,72054,Vancouver, WA,4T1BF3EK1AU521043,Toyota,Camry4dr,,
327344,11347,2012,103282,Crossville, TN,4T1BF1FK5CU023806,Toyota,Camry4dr,,
327345,15699,2015,70117,Morrow, GA,4T1BF1FK2FU919064,Toyota,CamryLE,,
327346,15995,2012,48789,Albuquerque, NM,4T1BF1FKXCU167397,Toyota,Camry4dr,,
327347,18500,2015,38871,Loves Park, IL,4T1BF1FK1FU495795,Toyota,CamrySE,,
327348,4877,2006,115889,Harrisburg, PA,4T1BE30K46U107126,Toyota,Camry4dr,,
327349,9900,2010,92758,Kansas City, MO,2T1BU4EEXAC279179,Toyota,Corolla4dr,,
327350,7573,2009,118042,Merrillville, IN,1NXBU40E49Z009396,Toyota,Corolla4dr,,
327351,7995,2007,80781,Bayside, NY,4T1BE46K47U022236,Toyota,Camry4dr,,
327352,13995,2014,84591,Fort Collins, CO,4T1BF1FK7EU867557,Toyota,CamryL,,
327353,23900,2018,785,Woodbridge, VA,JTNB11HKXJ3011648,Toyota,CamrySE,,
327354,20169,2015,26955,Scranton, PA,4T1BF1FK2FU906007,Toyota,CamryXSE,,
327355,10981,2015,35381,Elkhart, IN,VNKKTUD36FA034921,Toyota,Yaris5-Door,,
327356,9795,2011,98751,Chandler, AZ,2T1BU4EE3BC596433,Toyota,Corolla4dr,,
327357,11985,2012,96766,Milwaukee, WI,4T1BK1FKXCU015583,Toyota,Camry4dr,,
327358,8825,2011,119216,Oak Park, IL,4T1BF3EK9BU135746,Toyota,Camry4dr,,
327359,16750,2014,26719,Louisville, KY,JTDKDTB39E1074721,Toyota,Prius,,
327360,7000,2008,116199,Houston, TX,4T1BE46K78U752756,Toyota,Camry4dr,,
327361,15790,2014,63106,Vineland, NJ,4T1BF1FK1EU470507,Toyota,CamrySE,,
327362,22495,2017,17983,Maitland, FL,4T1BF1FK5HU732601,Toyota,CamryXLE,,
327363,7700,2009,104750,Asheboro, NC,4T1BE46K49U794755,Toyota,Camry4dr,,
327364,10000,2007,81885,Milford, MA,4T1BK46K27U543075,Toyota,Camry4dr,,
327365,15985,2015,58792,Bellflower, CA,5YFBURHE0FP232663,Toyota,CorollaL,,
327366,5597,2006,106526,Hampstead, MD,2T1BR32E56C660929,Toyota,Corolla4dr,,
327367,9000,2011,120685,Walnut Creek, CA,4T1BF3EK3BU612686,Toyota,Camry4dr,,
327368,11922,2012,99840,Indianapolis, IN,4T1BK1FK5CU503243,Toyota,Camry4dr,,
327369,11996,2012,94657,Fairfield, OH,4T1BF1FK9CU166743,Toyota,Camry4dr,,
327370,19498,2016,36458,Escondido, CA,4T1BF1FK0GU172971,Toyota,CamrySE,,
327371,10991,2011,91256,San Marcos, TX,4T1BK3EK1BU123957,Toyota,Camry4dr,,
327372,10970,2011,95602,Brookfield, WI,4T1BF3EK6BU678049,Toyota,Camry4dr,,
327373,13488,2014,101945,Cary, NC,4T1BK1FK4EU024671,Toyota,CamrySE,,
327374,6995,2008,107043,Prescott, AZ,1NXBR32E18Z000548,Toyota,Corolla4dr,,
327375,18044,2015,35086,Moreno Valley, CA,4T1BF1FK6FU032650,Toyota,CamryXLE,,
327376,5995,2008,120000,Nashville, TN,4T1BE46K58U770706,Toyota,Camry4dr,,
327377,6500,2008,124896,Tampa, FL,4T1BE46K98U206542,Toyota,Camry4dr,,
327378,18695,2014,25832,Glendora, CA,4T1BF1FK8EU824619,Toyota,CamrySE,,
327379,19910,2016,28158,Durham, NC,4T1BF1FKXGU160861,Toyota,CamrySE,,
327380,8900,2010,116911,Hazelwood, MO,4T4BF3EK2AR049909,Toyota,Camry4dr,,
327381,10000,2007,80747,Carrollton, TX,4T1BK46K67U504215,Toyota,Camry4dr,,
327382,11988,2011,76430,Jackson, TN,4T4BF3EK0BR103855,Toyota,Camry4dr,,
327383,6477,2007,104965,Encinitas, CA,1NXBR30E37Z911949,Toyota,Corolla4dr,,
327384,12991,2012,70398,McKinney, TX,4T1BF1FK7CU198607,Toyota,Camry4dr,,
327385,9250,2009,98634,Rockford, IL,1NXBU40E39Z024309,Toyota,Corolla4dr,,
327386,8070,2011,81754,Stuart, FL,2T1KU4EE1BC556058,Toyota,Matrix5dr,,
327387,5995,2011,146081,Ridgewood, NY,4T1BF3EK4BU666594,Toyota,Camry4dr,,
327388,18483,2014,33841,Danvers, MA,4T1BK1FK5EU540389,Toyota,CamryXLE,,
327389,21995,2018,5175,Daphne, AL,NMTKHMBX1JR012237,Toyota,C-HRXLE,,
327390,8895,2010,101727,West Covina, CA,JTDBU4EE3AJ068247,Toyota,Corolla4dr,,
327391,5390,2007,118984,Milford, MA,4T1BE46K67U612454,Toyota,Camry4dr,,
327392,13782,2014,87126,Gadsden, AL,2T1BURHE3EC166849,Toyota,CorollaS,,
327393,15980,2014,51682,Tacoma, WA,4T1BK1FK1EU025888,Toyota,CamrySE,,
327394,6995,2007,99724,North Lauderdale, FL,4T1BE46K97U596816,Toyota,Camry4dr,,
327395,8999,2011,110000,Sacramento, CA,4T1BF3EK3BU686951,Toyota,Camry4dr,,
327396,19801,2016,35759,Dallas, TX,4T1BF1FK9GU526471,Toyota,CamryXLE,,
327397,6500,2005,88500,Orange, CA,4T1BF30K05U604251,Toyota,Camry4dr,,
327398,17950,2016,11003,Daytona Beach, FL,JTMZFREV2GJ082767,Toyota,RAV4FWD,,
327399,22495,2017,18739,Columbus, OH,4T1BF1FK7HU694238,Toyota,CamryXLE,,
327400,4580,2007,127994,Carrollton, TX,JTDBR32E770135849,Toyota,Corolla4dr,,
327401,18995,2016,32652,Douglasville, GA,4T1BF1FK6GU182680,Toyota,CamryXSE,,
327402,13995,2012,58611,Austin, TX,4T4BF1FK5CR235286,Toyota,Camry4dr,,
327403,16991,2016,56935,Houston, TX,4T4BF1FK9GR538061,Toyota,CamryLE,,
327404,13999,2012,78025,Martinez, GA,4T1BK1FK6CU012454,Toyota,Camry4dr,,
327405,19900,2016,35211,Little Rock, AR,4T1BF1FK0GU185610,Toyota,CamrySE,,
327406,18477,2015,40938,Escondido, CA,4T1BF1FK1FU900201,Toyota,CamryXSE,,
327407,10124,2012,116912,Lumberton, NC,4T1BF1FK9CU136996,Toyota,Camry4dr,,
327408,2400,2010,181522,Jackson, MS,1NXBU4EE9AZ379031,Toyota,Corolla4dr,,
327409,17524,2014,33400,Tifton, GA,4T1BF1FK2EU830352,Toyota,CamrySE,,
327410,10695,2011,88999,Houston, TX,2T1BU4EE8BC743104,Toyota,Corolla4dr,,
327411,6595,2007,50031,Houston, TX,4T1FA38P27U115272,Toyota,Camry,,
327412,15795,2015,62857,Jackson, MS,4T1BF1FK9FU094169,Toyota,CamryLE,,
327413,6895,2009,128266,Plainfield, IL,4T1BE46K79U832379,Toyota,Camry4dr,,
327414,9489,2013,121660,Atlanta, GA,4T1BF1FK9DU658867,Toyota,CamrySE,,
327415,13950,2015,85144,Houston, TX,4T1BF1FK9FU931549,Toyota,CamrySE,,
327416,17995,2014,34349,Houston, TX,4T1BK1FK9EU546986,Toyota,CamryXLE,,
327417,10000,2008,85470,Corona, CA,4T1BK46K28U575817,Toyota,Camry4dr,,
327418,13995,2015,10380,Middletown, CT,VNKKTUD39FA036047,Toyota,Yaris5-Door,,
327419,15272,2014,70419,Greenfield, WI,4T4BF1FK6ER337795,Toyota,CamryL,,
327420,4777,2005,127602,Lindenhurst, IL,1NXBR30E65Z388696,Toyota,Corolla4dr,,
327421,18608,2015,29142,Wake Forest, NC,4T1BF1FK2FU096698,Toyota,CamryXSE,,
327422,7950,2005,71516,Stone Park, IL,4T1BF30K95U619721,Toyota,Camry4dr,,
327423,22995,2017,567,Bradenton, FL,4T1BF1FK9HU438845,Toyota,CamryXLE,,
327424,3830,2005,129578,Plantation, FL,4T1BE32K15U019016,Toyota,Camry4dr,,
327425,10999,2011,86429,Rome, GA,4T1BF3EK8BU175963,Toyota,Camry4dr,,
327426,6595,2009,121437,Durham, NC,1NXBU40E89Z141335,Toyota,Corolla4dr,,
327427,9395,2009,87716,Henrico, VA,JTDBL40E899040497,Toyota,Corolla4dr,,
327428,15991,2012,39979,Sarasota, FL,4T4BF1FK1CR220557,Toyota,Camry4dr,,
327429,12588,2012,85807,Surprise, AZ,4T1BF1FK2CU536916,Toyota,Camry4dr,,
327430,6900,2009,117856,Teterboro, NJ,2T1BU40E69C111056,Toyota,Corolla4dr,,
327431,5995,2011,62503,Sterling, VA,JTDJT4K33B5325810,Toyota,Yaris3dr,,
327432,5704,2009,133229,Little Falls, NJ,4T1BE46K19U358753,Toyota,Camry4dr,,
327433,7995,2010,114205,Orlando, FL,4T4BF3EK4AR014367,Toyota,Camry4dr,,
327434,8496,2005,65183,Phoenix, AZ,4T1BE30K25U430444,Toyota,Camry4dr,,
327435,23000,2017,14458,Nashville, TN,4T1BF1FK7HU635867,Toyota,CamryXLE,,
327436,7995,2012,122395,Rochester, NY,JTDKDTB35C1502071,Toyota,Prius,,
327437,7900,2011,123158,Pueblo, CO,2T1BU4EE0BC548680,Toyota,Corolla4dr,,
327438,5986,2006,122312,Princeton, WV,4T1BE32K36U116087,Toyota,Camry4dr,,
327439,8400,2010,118152,Verona, NJ,4T1BF3EKXAU095398,Toyota,Camry4dr,,
327440,14795,2012,49624,Houston, TX,4T1BF1FK5CU614489,Toyota,Camry4dr,,
327441,9999,2012,110659,Valencia, CA,4T1BF1FK8CU072286,Toyota,Camry4dr,,
327442,10998,2010,94790,Salem, OR,1NXBU4EE1AZ307711,Toyota,Corolla4dr,,
327443,10898,2015,52526,Spokane, WA,VNKKTUD33FA033242,Toyota,Yaris5-Door,,
327444,12995,2014,88951,Jackson, MS,5YFBURHE9EP065752,Toyota,CorollaLE,,
327445,22991,2016,33782,Tracy, CA,4T1BD1FKXGU186608,Toyota,Camry,,
327446,20200,2015,15635,Richmond, CA,4T1BF1FK0FU978632,Toyota,CamrySE,,
327447,9999,2015,48991,Sterling, IL,VNKKTUD30FA025292,Toyota,Yaris5-Door,,
327448,22000,2016,11624,Cathedral City, CA,4T1BF1FKXGU231055,Toyota,CamryXSE,,
327449,18499,2016,39581,Mesa, AZ,4T1BF1FK3GU569073,Toyota,CamryLE,,
327450,15979,2016,30828,Miami Shores, FL,JTMZFREVXGD090579,Toyota,RAV4FWD,,
327451,6499,2007,121152,Jenkintown, PA,JTNBE46K673001846,Toyota,Camry4dr,,
327452,14991,2014,72874,Torrance, CA,4T1BF1FK6EU417253,Toyota,CamryL,,
327453,7981,2010,130475,North Little Rock, AR,4T4BF3EK0AR008436,Toyota,Camry4dr,,
327454,9998,2011,111372,Mechanicsville, VA,4T1BF3EK5BU140877,Toyota,Camry4dr,,
327455,18281,2015,39233,Lodi, CA,4T1BF1FK9FU099985,Toyota,CamrySE,,
327456,7890,2007,100151,West Caldwell, NJ,JTNBK46K673011222,Toyota,Camry4dr,,
